,user_id,exercise_code,Set,Inequality,Trigonometric_function,Logarithm_versus_exponential,Plane_vector,Property_of_function,Image_of_function,Spatial_imagination,Abstract_summarization,Reasoning_and_demonstration,Calculation,is_right_answer
61208,4080,8,null,null,1,null,null,null,null,1,null,null,1,1.0
61209,4080,9,1,null,0,null,null,1,1,0,null,0,0,0.0
61210,4080,10,null,null,null,1,null,null,null,null,null,null,1,1.0
61211,4080,11,null,null,null,null,null,1,null,1,null,null,1,1.0
61212,4080,12,null,null,1,null,null,null,null,null,null,null,0,0.0
61213,4080,13,null,null,null,null,1,null,null,null,null,1,1,1.0
61214,4080,14,null,null,null,null,null,0,0,0,0,0,0,0.0
61215,4081,0,1,1,null,null,null,null,null,null,null,1,1,1.0
61216,4081,1,null,null,1,null,null,null,null,0,null,null,null,0.0
61217,4081,2,null,null,1,null,null,null,null,null,null,null,1,1.0
61218,4081,3,null,null,null,null,1,null,null,null,null,1,1,1.0
61219,4081,4,null,null,null,null,null,1,null,1,null,null,null,0.0
61220,4081,5,null,null,null,null,null,null,0,0,null,1,null,0.0
61221,4081,6,null,null,null,null,null,1,null,null,1,null,1,1.0
61222,4081,7,null,null,null,null,1,null,null,null,null,1,1,1.0
61223,4081,8,null,null,0,null,null,null,null,0,null,null,1,0.0
61224,4081,9,1,null,1,null,null,1,1,1,null,1,1,1.0
61225,4081,10,null,null,null,1,null,null,null,null,null,null,1,1.0
61226,4081,11,null,null,null,null,null,0,null,1,null,null,1,0.0
61227,4081,12,null,null,0,null,null,null,null,null,null,null,0,0.0
61228,4081,13,null,null,null,null,1,null,null,null,null,0,0,0.0
61229,4081,14,null,null,null,null,null,0,0,0,0,1,0,0.0
61230,4082,0,1,1,null,null,null,null,null,null,null,1,1,1.0
61231,4082,1,null,null,1,null,null,null,null,1,null,null,null,1.0
61232,4082,2,null,null,1,null,null,null,null,null,null,null,1,1.0
61233,4082,3,null,null,null,null,1,null,null,null,null,1,1,0.0
61234,4082,4,null,null,null,null,null,1,null,1,null,null,null,1.0
61235,4082,5,null,null,null,null,null,null,1,1,null,1,null,0.0
61236,4082,6,null,null,null,null,null,1,null,null,1,null,1,1.0
61237,4082,7,null,null,null,null,1,null,null,null,null,0,1,0.0
61238,4082,8,null,null,1,null,null,null,null,1,null,null,1,0.0
61239,4082,9,0,null,0,null,null,1,0,1,null,0,1,0.0
61240,4082,10,null,null,null,0,null,null,null,null,null,null,1,0.0
61241,4082,11,null,null,null,null,null,1,null,1,null,null,1,1.0
61242,4082,12,null,null,0,null,null,null,null,null,null,null,0,0.0
61243,4082,13,null,null,null,null,1,null,null,null,null,1,1,0.0
61244,4082,14,null,null,null,null,null,0,0,0,0,0,1,0.0
61245,4083,0,1,1,null,null,null,null,null,null,null,1,1,1.0
61246,4083,1,null,null,1,null,null,null,null,0,null,null,null,0.0
61247,4083,2,null,null,1,null,null,null,null,null,null,null,1,0.0
61248,4083,3,null,null,null,null,0,null,null,null,null,1,1,0.0
61249,4083,4,null,null,null,null,null,1,null,1,null,null,null,1.0
61250,4083,5,null,null,null,null,null,null,1,1,null,1,null,1.0
61251,4083,6,null,null,null,null,null,1,null,null,1,null,1,1.0
61252,4083,7,null,null,null,null,1,null,null,null,null,1,1,1.0
61253,4083,8,null,null,1,null,null,null,null,0,null,null,1,0.0
61254,4083,9,1,null,1,null,null,1,1,1,null,1,1,1.0
61255,4083,10,null,null,null,1,null,null,null,null,null,null,1,1.0
61256,4083,11,null,null,null,null,null,0,null,1,null,null,1,0.0
61257,4083,12,null,null,0,null,null,null,null,null,null,null,0,0.0
61258,4083,13,null,null,null,null,1,null,null,null,null,1,1,1.0
61259,4083,14,null,null,null,null,null,0,0,0,0,0,0,0.0
61260,4084,0,1,1,null,null,null,null,null,null,null,1,1,1.0
61261,4084,1,null,null,0,null,null,null,null,0,null,null,null,0.0
61262,4084,2,null,null,1,null,null,null,null,null,null,null,1,1.0
61263,4084,3,null,null,null,null,1,null,null,null,null,1,1,1.0
61264,4084,4,null,null,null,null,null,1,null,1,null,null,null,0.0
61265,4084,5,null,null,null,null,null,null,1,1,null,1,null,1.0
61266,4084,6,null,null,null,null,null,1,null,null,1,null,1,1.0
61267,4084,7,null,null,null,null,1,null,null,null,null,1,1,1.0
61268,4084,8,null,null,1,null,null,null,null,1,null,null,1,1.0
61269,4084,9,1,null,1,null,null,1,1,0,null,0,0,0.0
61270,4084,10,null,null,null,1,null,null,null,null,null,null,1,1.0
61271,4084,11,null,null,null,null,null,1,null,1,null,null,1,0.0
61272,4084,12,null,null,0,null,null,null,null,null,null,null,0,0.0
61273,4084,13,null,null,null,null,1,null,null,null,null,1,1,1.0
61274,4084,14,null,null,null,null,null,1,0,1,0,0,0,0.0
61275,4085,0,1,1,null,null,null,null,null,null,null,1,1,1.0
61276,4085,1,null,null,0,null,null,null,null,0,null,null,null,0.0
61277,4085,2,null,null,0,null,null,null,null,null,null,null,0,0.0
61278,4085,3,null,null,null,null,1,null,null,null,null,1,1,1.0
61279,4085,4,null,null,null,null,null,1,null,0,null,null,null,0.0
61280,4085,5,null,null,null,null,null,null,1,1,null,0,null,0.0
61281,4085,6,null,null,null,null,null,1,null,null,1,null,1,1.0
61282,4085,7,null,null,null,null,1,null,null,null,null,1,1,1.0
61283,4085,8,null,null,1,null,null,null,null,1,null,null,1,0.0
61284,4085,9,1,null,0,null,null,1,0,1,null,0,1,0.0
61285,4085,10,null,null,null,1,null,null,null,null,null,null,1,1.0
61286,4085,11,null,null,null,null,null,1,null,1,null,null,1,1.0
61287,4085,12,null,null,1,null,null,null,null,null,null,null,1,0.0
61288,4085,13,null,null,null,null,1,null,null,null,null,0,1,0.0
61289,4085,14,null,null,null,null,null,1,0,1,0,0,0,0.0
61290,4086,0,1,1,null,null,null,null,null,null,null,1,1,1.0
61291,4086,1,null,null,1,null,null,null,null,1,null,null,null,0.0
61292,4086,2,null,null,1,null,null,null,null,null,null,null,1,1.0
61293,4086,3,null,null,null,null,1,null,null,null,null,1,1,1.0
61294,4086,4,null,null,null,null,null,1,null,1,null,null,null,1.0
61295,4086,5,null,null,null,null,null,null,1,1,null,1,null,1.0
61296,4086,6,null,null,null,null,null,1,null,null,1,null,1,1.0
61297,4086,7,null,null,null,null,1,null,null,null,null,1,1,1.0
61298,4086,8,null,null,0,null,null,null,null,1,null,null,1,0.0
61299,4086,9,0,null,0,null,null,1,1,1,null,0,1,0.0
61300,4086,10,null,null,null,1,null,null,null,null,null,null,1,1.0
61301,4086,11,null,null,null,null,null,1,null,1,null,null,1,1.0
61302,4086,12,null,null,1,null,null,null,null,null,null,null,1,0.0
61303,4086,13,null,null,null,null,1,null,null,null,null,1,1,1.0
61304,4086,14,null,null,null,null,null,0,1,0,0,0,0,0.0
61305,4087,0,1,1,null,null,null,null,null,null,null,1,1,1.0
61306,4087,1,null,null,1,null,null,null,null,0,null,null,null,0.0
61307,4087,2,null,null,1,null,null,null,null,null,null,null,1,1.0
61308,4087,3,null,null,null,null,1,null,null,null,null,1,1,0.0
61309,4087,4,null,null,null,null,null,0,null,1,null,null,null,0.0
61310,4087,5,null,null,null,null,null,null,0,1,null,1,null,0.0
61311,4087,6,null,null,null,null,null,1,null,null,1,null,1,1.0
61312,4087,7,null,null,null,null,1,null,null,null,null,1,1,1.0
61313,4087,8,null,null,1,null,null,null,null,0,null,null,0,0.0
61314,4087,9,0,null,1,null,null,0,0,1,null,0,1,0.0
61315,4087,10,null,null,null,1,null,null,null,null,null,null,1,1.0
61316,4087,11,null,null,null,null,null,0,null,1,null,null,1,0.0
61317,4087,12,null,null,1,null,null,null,null,null,null,null,1,1.0
61318,4087,13,null,null,null,null,1,null,null,null,null,0,1,0.0
61319,4087,14,null,null,null,null,null,0,0,1,0,1,0,0.0
61320,4088,0,1,1,null,null,null,null,null,null,null,1,1,1.0
61321,4088,1,null,null,1,null,null,null,null,0,null,null,null,0.0
61322,4088,2,null,null,1,null,null,null,null,null,null,null,1,0.0
61323,4088,3,null,null,null,null,0,null,null,null,null,1,0,0.0
61324,4088,4,null,null,null,null,null,0,null,1,null,null,null,0.0
61325,4088,5,null,null,null,null,null,null,1,1,null,1,null,1.0
61326,4088,6,null,null,null,null,null,1,null,null,1,null,1,1.0
61327,4088,7,null,null,null,null,1,null,null,null,null,1,1,1.0
61328,4088,8,null,null,0,null,null,null,null,1,null,null,0,0.0
61329,4088,9,1,null,1,null,null,1,1,1,null,1,1,1.0
61330,4088,10,null,null,null,1,null,null,null,null,null,null,1,0.0
61331,4088,11,null,null,null,null,null,1,null,1,null,null,1,0.0
61332,4088,12,null,null,0,null,null,null,null,null,null,null,1,0.0
61333,4088,13,null,null,null,null,1,null,null,null,null,1,1,1.0
61334,4088,14,null,null,null,null,null,0,0,0,0,0,0,0.0
61335,4089,0,1,1,null,null,null,null,null,null,null,1,1,0.0
61336,4089,1,null,null,1,null,null,null,null,1,null,null,null,1.0
61337,4089,2,null,null,0,null,null,null,null,null,null,null,1,0.0
61338,4089,3,null,null,null,null,1,null,null,null,null,1,1,1.0
61339,4089,4,null,null,null,null,null,1,null,1,null,null,null,1.0
61340,4089,5,null,null,null,null,null,null,0,1,null,0,null,0.0
61341,4089,6,null,null,null,null,null,1,null,null,1,null,1,1.0
61342,4089,7,null,null,null,null,1,null,null,null,null,1,1,0.0
61343,4089,8,null,null,1,null,null,null,null,1,null,null,1,1.0
61344,4089,9,1,null,1,null,null,1,1,1,null,1,1,1.0
61345,4089,10,null,null,null,1,null,null,null,null,null,null,1,0.0
61346,4089,11,null,null,null,null,null,1,null,1,null,null,0,0.0
61347,4089,12,null,null,0,null,null,null,null,null,null,null,1,0.0
61348,4089,13,null,null,null,null,1,null,null,null,null,1,1,1.0
61349,4089,14,null,null,null,null,null,0,0,0,0,0,0,0.0
61350,4090,0,1,1,null,null,null,null,null,null,null,1,1,1.0
61351,4090,1,null,null,1,null,null,null,null,1,null,null,null,1.0
61352,4090,2,null,null,1,null,null,null,null,null,null,null,1,0.0
61353,4090,3,null,null,null,null,1,null,null,null,null,1,1,1.0
61354,4090,4,null,null,null,null,null,1,null,0,null,null,null,0.0
61355,4090,5,null,null,null,null,null,null,1,0,null,0,null,0.0
61356,4090,6,null,null,null,null,null,1,null,null,1,null,1,1.0
61357,4090,7,null,null,null,null,1,null,null,null,null,1,1,1.0
61358,4090,8,null,null,1,null,null,null,null,1,null,null,1,1.0
61359,4090,9,0,null,1,null,null,1,1,1,null,0,0,0.0
61360,4090,10,null,null,null,1,null,null,null,null,null,null,1,1.0
61361,4090,11,null,null,null,null,null,1,null,1,null,null,1,0.0
61362,4090,12,null,null,0,null,null,null,null,null,null,null,0,0.0
61363,4090,13,null,null,null,null,1,null,null,null,null,1,1,1.0
61364,4090,14,null,null,null,null,null,0,0,0,0,0,0,0.0
61365,4091,0,1,0,null,null,null,null,null,null,null,1,0,0.0
61366,4091,1,null,null,1,null,null,null,null,1,null,null,null,0.0
61367,4091,2,null,null,0,null,null,null,null,null,null,null,1,0.0
61368,4091,3,null,null,null,null,0,null,null,null,null,0,1,0.0
61369,4091,4,null,null,null,null,null,0,null,1,null,null,null,0.0
61370,4091,5,null,null,null,null,null,null,0,0,null,0,null,0.0
61371,4091,6,null,null,null,null,null,0,null,null,1,null,0,0.0
61372,4091,7,null,null,null,null,0,null,null,null,null,0,1,0.0
61373,4091,8,null,null,1,null,null,null,null,0,null,null,0,0.0
61374,4091,9,1,null,0,null,null,0,0,1,null,0,0,0.0
61375,4091,10,null,null,null,0,null,null,null,null,null,null,1,0.0
61376,4091,11,null,null,null,null,null,0,null,1,null,null,1,0.0
61377,4091,12,null,null,1,null,null,null,null,null,null,null,0,0.0
61378,4091,13,null,null,null,null,0,null,null,null,null,0,0,0.0
61379,4091,14,null,null,null,null,null,0,0,0,0,0,0,0.0
61380,4092,0,1,1,null,null,null,null,null,null,null,1,1,1.0
61381,4092,1,null,null,1,null,null,null,null,1,null,null,null,0.0
61382,4092,2,null,null,1,null,null,null,null,null,null,null,1,1.0
61383,4092,3,null,null,null,null,1,null,null,null,null,1,1,0.0
61384,4092,4,null,null,null,null,null,1,null,0,null,null,null,0.0
61385,4092,5,null,null,null,null,null,null,1,1,null,1,null,1.0
61386,4092,6,null,null,null,null,null,1,null,null,1,null,1,1.0
61387,4092,7,null,null,null,null,1,null,null,null,null,1,1,1.0
61388,4092,8,null,null,1,null,null,null,null,1,null,null,1,0.0
61389,4092,9,1,null,1,null,null,1,1,1,null,1,1,1.0
61390,4092,10,null,null,null,1,null,null,null,null,null,null,1,0.0
61391,4092,11,null,null,null,null,null,1,null,1,null,null,1,0.0
61392,4092,12,null,null,1,null,null,null,null,null,null,null,0,0.0
61393,4092,13,null,null,null,null,1,null,null,null,null,1,1,1.0
61394,4092,14,null,null,null,null,null,0,0,0,1,0,0,0.0
61395,4093,0,1,1,null,null,null,null,null,null,null,1,1,1.0
61396,4093,1,null,null,1,null,null,null,null,1,null,null,null,0.0
61397,4093,2,null,null,1,null,null,null,null,null,null,null,1,1.0
61398,4093,3,null,null,null,null,1,null,null,null,null,1,1,1.0
61399,4093,4,null,null,null,null,null,1,null,1,null,null,null,1.0
61400,4093,5,null,null,null,null,null,null,1,1,null,1,null,1.0
61401,4093,6,null,null,null,null,null,1,null,null,1,null,1,1.0
61402,4093,7,null,null,null,null,1,null,null,null,null,1,1,1.0
61403,4093,8,null,null,1,null,null,null,null,0,null,null,0,0.0
61404,4093,9,1,null,1,null,null,1,1,1,null,1,1,1.0
61405,4093,10,null,null,null,1,null,null,null,null,null,null,1,1.0
61406,4093,11,null,null,null,null,null,1,null,1,null,null,1,1.0
61407,4093,12,null,null,0,null,null,null,null,null,null,null,1,0.0
61408,4093,13,null,null,null,null,0,null,null,null,null,1,0,0.0
61409,4093,14,null,null,null,null,null,0,0,0,0,0,0,0.0
61410,4094,0,1,1,null,null,null,null,null,null,null,1,1,1.0
61411,4094,1,null,null,0,null,null,null,null,1,null,null,null,0.0
61412,4094,2,null,null,0,null,null,null,null,null,null,null,1,0.0
61413,4094,3,null,null,null,null,1,null,null,null,null,1,1,1.0
61414,4094,4,null,null,null,null,null,1,null,1,null,null,null,1.0
61415,4094,5,null,null,null,null,null,null,1,1,null,1,null,1.0
61416,4094,6,null,null,null,null,null,1,null,null,1,null,1,1.0
61417,4094,7,null,null,null,null,1,null,null,null,null,1,1,0.0
61418,4094,8,null,null,1,null,null,null,null,1,null,null,1,1.0
61419,4094,9,1,null,1,null,null,1,1,1,null,1,1,1.0
61420,4094,10,null,null,null,1,null,null,null,null,null,null,1,1.0
61421,4094,11,null,null,null,null,null,1,null,1,null,null,1,1.0
61422,4094,12,null,null,1,null,null,null,null,null,null,null,1,1.0
61423,4094,13,null,null,null,null,1,null,null,null,null,1,1,1.0
61424,4094,14,null,null,null,null,null,0,0,0,0,0,1,0.0
61425,4095,0,1,1,null,null,null,null,null,null,null,1,1,0.0
61426,4095,1,null,null,1,null,null,null,null,1,null,null,null,1.0
61427,4095,2,null,null,1,null,null,null,null,null,null,null,1,1.0
61428,4095,3,null,null,null,null,1,null,null,null,null,1,1,0.0
61429,4095,4,null,null,null,null,null,1,null,1,null,null,null,1.0
61430,4095,5,null,null,null,null,null,null,1,1,null,1,null,1.0
61431,4095,6,null,null,null,null,null,1,null,null,1,null,1,1.0
61432,4095,7,null,null,null,null,0,null,null,null,null,1,1,0.0
61433,4095,8,null,null,1,null,null,null,null,0,null,null,0,0.0
61434,4095,9,1,null,1,null,null,1,1,1,null,1,1,1.0
61435,4095,10,null,null,null,1,null,null,null,null,null,null,1,1.0
61436,4095,11,null,null,null,null,null,1,null,1,null,null,1,1.0
61437,4095,12,null,null,0,null,null,null,null,null,null,null,0,0.0
61438,4095,13,null,null,null,null,1,null,null,null,null,1,1,1.0
61439,4095,14,null,null,null,null,null,0,0,0,0,0,0,0.0
61440,4096,0,1,1,null,null,null,null,null,null,null,1,1,1.0
61441,4096,1,null,null,1,null,null,null,null,1,null,null,null,1.0
61442,4096,2,null,null,1,null,null,null,null,null,null,null,1,1.0
61443,4096,3,null,null,null,null,1,null,null,null,null,1,0,0.0
61444,4096,4,null,null,null,null,null,1,null,1,null,null,null,1.0
61445,4096,5,null,null,null,null,null,null,0,0,null,1,null,0.0
61446,4096,6,null,null,null,null,null,1,null,null,1,null,1,1.0
61447,4096,7,null,null,null,null,1,null,null,null,null,1,1,1.0
61448,4096,8,null,null,0,null,null,null,null,1,null,null,1,0.0
61449,4096,9,1,null,1,null,null,1,0,1,null,0,0,0.0
61450,4096,10,null,null,null,1,null,null,null,null,null,null,1,1.0
61451,4096,11,null,null,null,null,null,1,null,1,null,null,1,1.0
61452,4096,12,null,null,1,null,null,null,null,null,null,null,0,0.0
61453,4096,13,null,null,null,null,1,null,null,null,null,1,1,1.0
61454,4096,14,null,null,null,null,null,0,1,0,0,0,0,0.0
61455,4097,0,1,1,null,null,null,null,null,null,null,1,1,1.0
61456,4097,1,null,null,1,null,null,null,null,0,null,null,null,0.0
61457,4097,2,null,null,1,null,null,null,null,null,null,null,1,0.0
61458,4097,3,null,null,null,null,1,null,null,null,null,0,1,0.0
61459,4097,4,null,null,null,null,null,1,null,1,null,null,null,1.0
61460,4097,5,null,null,null,null,null,null,1,1,null,0,null,0.0
61461,4097,6,null,null,null,null,null,1,null,null,1,null,1,1.0
61462,4097,7,null,null,null,null,1,null,null,null,null,0,0,0.0
61463,4097,8,null,null,0,null,null,null,null,0,null,null,1,0.0
61464,4097,9,1,null,0,null,null,1,1,1,null,0,0,0.0
61465,4097,10,null,null,null,1,null,null,null,null,null,null,1,1.0
61466,4097,11,null,null,null,null,null,1,null,1,null,null,1,1.0
61467,4097,12,null,null,0,null,null,null,null,null,null,null,0,0.0
61468,4097,13,null,null,null,null,0,null,null,null,null,1,1,0.0
61469,4097,14,null,null,null,null,null,0,0,0,0,0,0,0.0
61470,4098,0,1,1,null,null,null,null,null,null,null,1,1,1.0
61471,4098,1,null,null,0,null,null,null,null,0,null,null,null,0.0
61472,4098,2,null,null,1,null,null,null,null,null,null,null,1,1.0
61473,4098,3,null,null,null,null,1,null,null,null,null,1,1,0.0
61474,4098,4,null,null,null,null,null,1,null,1,null,null,null,0.0
61475,4098,5,null,null,null,null,null,null,0,1,null,0,null,0.0
61476,4098,6,null,null,null,null,null,1,null,null,1,null,1,1.0
61477,4098,7,null,null,null,null,1,null,null,null,null,1,1,1.0
61478,4098,8,null,null,1,null,null,null,null,0,null,null,0,0.0
61479,4098,9,1,null,1,null,null,0,0,1,null,1,1,0.0
61480,4098,10,null,null,null,0,null,null,null,null,null,null,0,0.0
61481,4098,11,null,null,null,null,null,1,null,1,null,null,0,0.0
61482,4098,12,null,null,0,null,null,null,null,null,null,null,0,0.0
61483,4098,13,null,null,null,null,1,null,null,null,null,1,1,1.0
61484,4098,14,null,null,null,null,null,0,0,0,0,0,0,0.0
61485,4099,0,1,1,null,null,null,null,null,null,null,1,1,1.0
61486,4099,1,null,null,1,null,null,null,null,1,null,null,null,1.0
61487,4099,2,null,null,1,null,null,null,null,null,null,null,1,1.0
61488,4099,3,null,null,null,null,1,null,null,null,null,1,1,1.0
61489,4099,4,null,null,null,null,null,1,null,1,null,null,null,1.0
61490,4099,5,null,null,null,null,null,null,0,1,null,0,null,0.0
61491,4099,6,null,null,null,null,null,0,null,null,1,null,1,0.0
61492,4099,7,null,null,null,null,1,null,null,null,null,1,0,0.0
61493,4099,8,null,null,0,null,null,null,null,1,null,null,0,0.0
61494,4099,9,1,null,1,null,null,1,0,0,null,0,0,0.0
61495,4099,10,null,null,null,1,null,null,null,null,null,null,1,1.0
61496,4099,11,null,null,null,null,null,1,null,1,null,null,1,1.0
61497,4099,12,null,null,1,null,null,null,null,null,null,null,1,0.0
61498,4099,13,null,null,null,null,1,null,null,null,null,1,1,1.0
61499,4099,14,null,null,null,null,null,0,0,0,0,0,0,0.0
61500,4100,0,0,1,null,null,null,null,null,null,null,1,1,0.0
61501,4100,1,null,null,1,null,null,null,null,1,null,null,null,1.0
61502,4100,2,null,null,1,null,null,null,null,null,null,null,0,0.0
61503,4100,3,null,null,null,null,1,null,null,null,null,0,0,0.0
61504,4100,4,null,null,null,null,null,1,null,1,null,null,null,1.0
61505,4100,5,null,null,null,null,null,null,1,1,null,1,null,1.0
61506,4100,6,null,null,null,null,null,1,null,null,1,null,1,1.0
61507,4100,7,null,null,null,null,1,null,null,null,null,1,1,1.0
61508,4100,8,null,null,0,null,null,null,null,1,null,null,0,0.0
61509,4100,9,0,null,1,null,null,0,1,1,null,1,0,0.0
61510,4100,10,null,null,null,1,null,null,null,null,null,null,1,1.0
61511,4100,11,null,null,null,null,null,1,null,1,null,null,1,1.0
61512,4100,12,null,null,0,null,null,null,null,null,null,null,1,0.0
61513,4100,13,null,null,null,null,1,null,null,null,null,1,1,0.0
61514,4100,14,null,null,null,null,null,0,0,0,0,0,0,0.0
61515,4101,0,1,1,null,null,null,null,null,null,null,1,1,1.0
61516,4101,1,null,null,0,null,null,null,null,1,null,null,null,0.0
61517,4101,2,null,null,1,null,null,null,null,null,null,null,1,0.0
61518,4101,3,null,null,null,null,0,null,null,null,null,0,0,0.0
61519,4101,4,null,null,null,null,null,1,null,1,null,null,null,1.0
61520,4101,5,null,null,null,null,null,null,0,0,null,0,null,0.0
61521,4101,6,null,null,null,null,null,0,null,null,1,null,1,0.0
61522,4101,7,null,null,null,null,1,null,null,null,null,0,1,0.0
61523,4101,8,null,null,1,null,null,null,null,1,null,null,1,1.0
61524,4101,9,1,null,1,null,null,1,1,1,null,1,1,1.0
61525,4101,10,null,null,null,1,null,null,null,null,null,null,0,0.0
61526,4101,11,null,null,null,null,null,1,null,1,null,null,1,1.0
61527,4101,12,null,null,0,null,null,null,null,null,null,null,0,0.0
61528,4101,13,null,null,null,null,1,null,null,null,null,1,1,1.0
61529,4101,14,null,null,null,null,null,0,0,0,0,0,0,0.0
61530,4102,0,1,1,null,null,null,null,null,null,null,1,1,1.0
61531,4102,1,null,null,1,null,null,null,null,1,null,null,null,0.0
61532,4102,2,null,null,1,null,null,null,null,null,null,null,1,1.0
61533,4102,3,null,null,null,null,0,null,null,null,null,1,0,0.0
61534,4102,4,null,null,null,null,null,0,null,1,null,null,null,0.0
61535,4102,5,null,null,null,null,null,null,0,1,null,1,null,0.0
61536,4102,6,null,null,null,null,null,1,null,null,1,null,1,1.0
61537,4102,7,null,null,null,null,0,null,null,null,null,1,0,0.0
61538,4102,8,null,null,0,null,null,null,null,1,null,null,0,0.0
61539,4102,9,0,null,0,null,null,0,1,1,null,0,0,0.0
61540,4102,10,null,null,null,0,null,null,null,null,null,null,0,0.0
61541,4102,11,null,null,null,null,null,1,null,0,null,null,1,0.0
61542,4102,12,null,null,0,null,null,null,null,null,null,null,0,0.0
61543,4102,13,null,null,null,null,1,null,null,null,null,1,1,1.0
61544,4102,14,null,null,null,null,null,0,0,0,0,0,0,0.0
61545,4103,0,1,1,null,null,null,null,null,null,null,1,1,1.0
61546,4103,1,null,null,0,null,null,null,null,1,null,null,null,0.0
61547,4103,2,null,null,1,null,null,null,null,null,null,null,1,1.0
61548,4103,3,null,null,null,null,1,null,null,null,null,1,1,1.0
61549,4103,4,null,null,null,null,null,1,null,0,null,null,null,0.0
61550,4103,5,null,null,null,null,null,null,1,0,null,0,null,0.0
61551,4103,6,null,null,null,null,null,1,null,null,1,null,1,1.0
61552,4103,7,null,null,null,null,1,null,null,null,null,1,1,1.0
61553,4103,8,null,null,1,null,null,null,null,1,null,null,1,0.0
61554,4103,9,1,null,1,null,null,1,1,1,null,1,1,1.0
61555,4103,10,null,null,null,1,null,null,null,null,null,null,1,0.0
61556,4103,11,null,null,null,null,null,1,null,1,null,null,1,0.0
61557,4103,12,null,null,0,null,null,null,null,null,null,null,0,0.0
61558,4103,13,null,null,null,null,1,null,null,null,null,1,1,0.0
61559,4103,14,null,null,null,null,null,0,0,0,0,0,0,0.0
61560,4104,0,1,1,null,null,null,null,null,null,null,1,1,1.0
61561,4104,1,null,null,1,null,null,null,null,1,null,null,null,1.0
61562,4104,2,null,null,1,null,null,null,null,null,null,null,1,1.0
61563,4104,3,null,null,null,null,1,null,null,null,null,1,1,0.0
61564,4104,4,null,null,null,null,null,1,null,1,null,null,null,1.0
61565,4104,5,null,null,null,null,null,null,0,1,null,1,null,0.0
61566,4104,6,null,null,null,null,null,1,null,null,1,null,1,1.0
61567,4104,7,null,null,null,null,0,null,null,null,null,0,1,0.0
61568,4104,8,null,null,1,null,null,null,null,1,null,null,1,1.0
61569,4104,9,1,null,1,null,null,0,0,1,null,0,1,0.0
61570,4104,10,null,null,null,0,null,null,null,null,null,null,1,0.0
61571,4104,11,null,null,null,null,null,1,null,1,null,null,1,1.0
61572,4104,12,null,null,0,null,null,null,null,null,null,null,0,0.0
61573,4104,13,null,null,null,null,0,null,null,null,null,0,1,0.0
61574,4104,14,null,null,null,null,null,0,0,0,0,0,0,0.0
61575,4105,0,1,1,null,null,null,null,null,null,null,1,1,1.0
61576,4105,1,null,null,0,null,null,null,null,1,null,null,null,0.0
61577,4105,2,null,null,1,null,null,null,null,null,null,null,1,1.0
61578,4105,3,null,null,null,null,1,null,null,null,null,1,1,0.0
61579,4105,4,null,null,null,null,null,1,null,1,null,null,null,1.0
61580,4105,5,null,null,null,null,null,null,1,1,null,1,null,1.0
61581,4105,6,null,null,null,null,null,1,null,null,1,null,1,1.0
61582,4105,7,null,null,null,null,1,null,null,null,null,1,1,1.0
61583,4105,8,null,null,1,null,null,null,null,0,null,null,1,0.0
61584,4105,9,1,null,1,null,null,1,1,1,null,1,1,1.0
61585,4105,10,null,null,null,1,null,null,null,null,null,null,1,1.0
61586,4105,11,null,null,null,null,null,1,null,1,null,null,1,1.0
61587,4105,12,null,null,1,null,null,null,null,null,null,null,0,0.0
61588,4105,13,null,null,null,null,1,null,null,null,null,1,1,1.0
61589,4105,14,null,null,null,null,null,0,0,0,0,0,0,0.0
61590,4106,0,1,1,null,null,null,null,null,null,null,1,1,1.0
61591,4106,1,null,null,1,null,null,null,null,1,null,null,null,0.0
61592,4106,2,null,null,1,null,null,null,null,null,null,null,1,0.0
61593,4106,3,null,null,null,null,1,null,null,null,null,1,1,1.0
61594,4106,4,null,null,null,null,null,1,null,1,null,null,null,1.0
61595,4106,5,null,null,null,null,null,null,1,1,null,1,null,0.0
61596,4106,6,null,null,null,null,null,0,null,null,1,null,1,0.0
61597,4106,7,null,null,null,null,0,null,null,null,null,1,1,0.0
61598,4106,8,null,null,0,null,null,null,null,0,null,null,0,0.0
61599,4106,9,1,null,1,null,null,1,1,1,null,1,1,1.0
61600,4106,10,null,null,null,1,null,null,null,null,null,null,1,1.0
61601,4106,11,null,null,null,null,null,1,null,1,null,null,1,1.0
61602,4106,12,null,null,1,null,null,null,null,null,null,null,0,0.0
61603,4106,13,null,null,null,null,1,null,null,null,null,1,1,1.0
61604,4106,14,null,null,null,null,null,0,0,0,0,0,0,0.0
61605,4107,0,1,1,null,null,null,null,null,null,null,1,1,1.0
61606,4107,1,null,null,1,null,null,null,null,1,null,null,null,1.0
61607,4107,2,null,null,1,null,null,null,null,null,null,null,1,1.0
61608,4107,3,null,null,null,null,1,null,null,null,null,1,1,1.0
61609,4107,4,null,null,null,null,null,1,null,1,null,null,null,1.0
61610,4107,5,null,null,null,null,null,null,1,1,null,0,null,0.0
61611,4107,6,null,null,null,null,null,1,null,null,1,null,1,1.0
61612,4107,7,null,null,null,null,1,null,null,null,null,1,1,1.0
61613,4107,8,null,null,0,null,null,null,null,1,null,null,0,0.0
61614,4107,9,1,null,1,null,null,1,1,1,null,1,1,1.0
61615,4107,10,null,null,null,1,null,null,null,null,null,null,1,1.0
